ID_Caracteristica,Nombre_Caracteristica,ID_Valor,Nombre_Valor
26281,"PANTALLA",2625925,"PANTALLA: LCD TACTIL 105.0"" 5120X2160 PIXELES"
26282,"CONECTIVIDAD_LAN",1677595,"LAN: SI"
26282,"CONECTIVIDAD_LAN",1677596,"LAN: NO"
26283,"CONECTIVIDAD_WLAN",1677597,"WLAN: NO"
26283,"CONECTIVIDAD_WLAN",1677598,"WLAN: SI"
26284,"CONECTIVIDAD_USB",1677599,"USB: NO"
26284,"CONECTIVIDAD_USB",1677600,"USB: SI"
26285,"VIDEO_VGA",1677601,"VGA: NO"
26285,"VIDEO_VGA",1677602,"VGA: SI"
26286,"VIDEO_HDMI",1677603,"HDMI: SI"
26287,"GARANTIA_DE_FABRICA",1677604,"G. F: 24 MESES ON-SITE"
26287,"GARANTIA_DE_FABRICA",1677605,"G. F: 24 MESES CARRY-IN"
26287,"GARANTIA_DE_FABRICA",1677606,"G. F: 36 MESES ON-SITE"
26287,"GARANTIA_DE_FABRICA",1677607,"G. F: 36 MESES CARRY-IN"
26287,"GARANTIA_DE_FABRICA",1677608,"G. F: 12 MESES ON-SITE"
26287,"GARANTIA_DE_FABRICA",1677609,"G. F: 12 MESES CARRY-IN"
26287,"GARANTIA_DE_FABRICA",1677610,"G. F: 48 MESES CARRY-IN"
26287,"GARANTIA_DE_FABRICA",1677611,"G. F: 60 MESES CARRY-IN"
26287,"GARANTIA_DE_FABRICA",1677612,"G. F: 60 MESES ON-SITE"
26287,"GARANTIA_DE_FABRICA",1677613,"G. F: 48 MESES ON-SITE"
26288,"UNIDAD",1677614,"UNIDAD"
26289,"MARCA",4022960,"OSB"
26289,"MARCA",1754478,"SIKER"
26289,"MARCA",2489458,"HIKVISION"
26289,"MARCA",4040436,"ANAX"
26289,"MARCA",3861850,"INNEX"
26289,"MARCA",4040673,"ECONORACKS"
26289,"MARCA",4046530,"IQ BOARD"
26289,"MARCA",3761228,"OPTOMA TECHNOLOGY INC"
26289,"MARCA",4275378,"T ITED"
26289,"MARCA",1721331,"ZKT ECO"
26289,"MARCA",1677615,"Q T-GLICH"
26289,"MARCA",1677616,"SILVER VOLT"
26289,"MARCA",1677617,"INFOCUS"
26289,"MARCA",1677618,"NEW KRAL"
26289,"MARCA",1677619,"RICOH"
26289,"MARCA",1677620,"GCS"
26289,"MARCA",3724048,"CLEVERTOUCH"
