ID_Caracteristica,Nombre_Caracteristica,ID_Valor,Nombre_Valor
26324,"PROCESADOR",1679609,"PROCESADOR: INTEL CORE I7-1065 G7"
26324,"PROCESADOR",1679614,"PROCESADOR: AMD A6-9220C"
26324,"PROCESADOR",1679615,"PROCESADOR: AMD A4-9120C"
26324,"PROCESADOR",1679619,"PROCESADOR: AMD A4-4300M"
26324,"PROCESADOR",1679620,"PROCESADOR: AMD A4-6210"
26324,"PROCESADOR",1679621,"PROCESADOR: AMD A6 PRO-7050B"
26324,"PROCESADOR",1679622,"PROCESADOR: AMD A6 PRO-8500B"
26324,"PROCESADOR",1679623,"PROCESADOR: AMD A6-1450"
26324,"PROCESADOR",1679624,"PROCESADOR: AMD A6-7000"
26324,"PROCESADOR",1679625,"PROCESADOR: AMD A8 PRO-7150B"
26324,"PROCESADOR",1679626,"PROCESADOR: AMD A8 PRO-8600B"
26324,"PROCESADOR",1679627,"PROCESADOR: AMD A8-5550M"
26324,"PROCESADOR",1679628,"PROCESADOR: AMD A8-6410"
26324,"PROCESADOR",1679629,"PROCESADOR: AMD A8-7100"
26324,"PROCESADOR",1679630,"PROCESADOR: AMD A8-7410"
26324,"PROCESADOR",1679631,"PROCESADOR: AMD E1-2100"
26324,"PROCESADOR",1679632,"PROCESADOR: AMD E1-6010"
26324,"PROCESADOR",1679633,"PROCESADOR: AMD E1-6015"
26324,"PROCESADOR",1679634,"PROCESADOR: AMD E2-6110"
26324,"PROCESADOR",1679635,"PROCESADOR: AMD E2-7110"
26324,"PROCESADOR",1679636,"PROCESADOR: INTEL ATOM X5-Z8350"
26324,"PROCESADOR",3971576,"PROCESADOR: INTEL CORE 5 220U"
26324,"PROCESADOR",1679664,"PROCESADOR: INTEL CORE I7-4510U"
26324,"PROCESADOR",1679665,"PROCESADOR: INTEL CORE I7-4600M"
26324,"PROCESADOR",1679666,"PROCESADOR: INTEL CORE I7-4600U"
26324,"PROCESADOR",1679667,"PROCESADOR: INTEL CORE I7-4610M"
26324,"PROCESADOR",1679668,"PROCESADOR: INTEL CORE I7-4650U"
26324,"PROCESADOR",1679669,"PROCESADOR: INTEL CORE I7-4700MQ"
26324,"PROCESADOR",1679670,"PROCESADOR: INTEL CORE I7-4702MQ"
26324,"PROCESADOR",1679671,"PROCESADOR: INTEL CORE I7-4710HQ"
26324,"PROCESADOR",1679672,"PROCESADOR: INTEL CORE I7-4710MQ"
26324,"PROCESADOR",1679673,"PROCESADOR: INTEL CORE I7-4720HQ"
26324,"PROCESADOR",1679674,"PROCESADOR: INTEL CORE I7-5500U"
26324,"PROCESADOR",1679675,"PROCESADOR: INTEL CORE I7-5600U"
26324,"PROCESADOR",1679676,"PROCESADOR: INTEL CORE I7-6500U"
26324,"PROCESADOR",1679677,"PROCESADOR: INTEL CORE I7-6600U"
26324,"PROCESADOR",1679678,"PROCESADOR: INTEL CORE I7-6700HQ"
26324,"PROCESADOR",1679679,"PROCESADOR: INTEL CORE I7-6820HQ"
26324,"PROCESADOR",1679680,"PROCESADOR: INTEL CORE I7-7500U"
26324,"PROCESADOR",1679681,"PROCESADOR: INTEL CORE M3-6Y30"
26324,"PROCESADOR",1679682,"PROCESADOR: INTEL CORE M5-6Y54"
26324,"PROCESADOR",1679683,"PROCESADOR: INTEL CORE M-5Y10C"
26324,"PROCESADOR",1679684,"PROCESADOR: INTEL CORE M-5Y51"
26324,"PROCESADOR",1679685,"PROCESADOR: INTEL CORE M-5Y71"
26324,"PROCESADOR",1679686,"PROCESADOR: INTEL CORE M7-6Y75"
26324,"PROCESADOR",1679687,"PROCESADOR: INTEL PENTIUM 3805U"
26324,"PROCESADOR",1679688,"PROCESADOR: INTEL PENTIUM N3520"
26324,"PROCESADOR",1679689,"PROCESADOR: INTEL PENTIUM N3700"
26324,"PROCESADOR",1679690,"PROCESADOR: INTEL PENTIUM N3710"
26324,"PROCESADOR",1679691,"PROCESADOR: INTEL XEON E3-1505M V5"
26324,"PROCESADOR",1679692,"PROCESADOR: NVIDIA TEGRA K1 CD570M"
26324,"PROCESADOR",1679693,"PROCESADOR: AMD A10-9600P APU"
26324,"PROCESADOR",1679694,"PROCESADOR: AMD A8-9600B"
26324,"PROCESADOR",1679697,"PROCESADOR: AMD A9-9420"
26324,"PROCESADOR",1679698,"PROCESADOR: INTEL XEON E3-1275 V6"
26324,"PROCESADOR",1679699,"PROCESADOR: INTEL XEON E3-1505M V6"
26324,"PROCESADOR",1679700,"PROCESADOR: INTEL CORE I7-7700HQ"
26324,"PROCESADOR",1679701,"PROCESADOR: INTEL CORE I7-8550"
26324,"PROCESADOR",1679705,"PROCESADOR: INTEL CORE I7-7820HQ"
26324,"PROCESADOR",1679706,"PROCESADOR: AMD A12 - 9800B"
26324,"PROCESADOR",1679707,"PROCESADOR: AMD A12 PRO-9800B"
26324,"PROCESADOR",1679708,"PROCESADOR: APU AMD PRO A12-9800B"
26324,"PROCESADOR",1679710,"PROCESADOR: INTEL CORE M5-6Y57 VPRO"
26324,"PROCESADOR",1679711,"PROCESADOR: INTEL CORE M5-6Y57"
26324,"PROCESADOR",1679712,"PROCESADOR: INTEL CORE I7-7Y75"
26324,"PROCESADOR",1679714,"PROCESADOR: INTEL CORE I7-7600U"
26324,"PROCESADOR",1679715,"PROCESADOR: AMD A6-9225"
26324,"PROCESADOR",1679717,"PROCESADOR: INTEL CORE i7 - 8850H"
26324,"PROCESADOR",1679718,"PROCESADOR: AMD A10-8730B APU"
26324,"PROCESADOR",1679722,"PROCESADOR: AMD A10 PRO-7350B"
26324,"PROCESADOR",1679723,"PROCESADOR: AMD A10 PRO-8700B"
26324,"PROCESADOR",1679724,"PROCESADOR: AMD A10-5745M"
26324,"PROCESADOR",1679725,"PROCESADOR: AMD A10-5750M"
26324,"PROCESADOR",1679726,"PROCESADOR: AMD A12 PRO-8800B"
26324,"PROCESADOR",1679727,"PROCESADOR: AMD A4-1250"
26324,"PROCESADOR",1679747,"PROCESADOR: INTEL CORE I7-10850H"
26324,"PROCESADOR",1679749,"PROCESADOR: AMD RYZEN 7 5700U"
26324,"PROCESADOR",1679750,"PROCESADOR: AMD RYZEN 7 5800U"
26324,"PROCESADOR",1679754,"PROCESADOR: INTEL CORE I7-11800H"
