# Exportado el: 2025-06-02 08:25:34
carId;carVal;valId;valVal
26211;PROCESADOR;3777920;PROCESADOR: AMD RYZEN 9 9950X
26211;PROCESADOR;2506983;PROCESADOR: INTEL CORE I5-14600KF
26211;PROCESADOR;3777914;PROCESADOR: INTEL CORE ULTRA 9 285
26211;PROCESADOR;3777904;PROCESADOR: INTEL CORE ULTRA 5 225
26211;PROCESADOR;2564534;PROCESADOR: INTEL CORE I9-14900
26211;PROCESADOR;3777912;PROCESADOR: INTEL CORE ULTRA 7 265
26211;PROCESADOR;1843484;PROCESADOR: INTEL CORE I7-1270P
26211;PROCESADOR;1843489;PROCESADOR: INTEL CORE I5-1240P
26211;PROCESADOR;1729891;PROCESADOR: INTEL CORE I3-12300T
26211;PROCESADOR;1838417;PROCESADOR: INTEL CORE I7-12700H
26211;PROCESADOR;2746972;PROCESADOR: INTEL CORE I5-14500T
26211;PROCESADOR;1596933;PROCESADOR: AMD A4-9120e
26211;PROCESADOR;1596935;PROCESADOR: INTEL CORE I3-3220T
26211;PROCESADOR;1596936;PROCESADOR: INTEL CORE I3-4330T
26211;PROCESADOR;1596938;PROCESADOR: INTEL CORE I5-4570T
26211;PROCESADOR;1596939;PROCESADOR: INTEL CORE I5-6500T
26211;PROCESADOR;1596940;PROCESADOR: INTEL CORE I5-6400T
26211;PROCESADOR;1596941;PROCESADOR: AMD A10 PRO-8700B
26211;PROCESADOR;1596942;PROCESADOR: INTEL PENTIUM G3250T
26211;PROCESADOR;1597425;PROCESADOR: INTEL CELERON G6900
26211;PROCESADOR;1597426;PROCESADOR: INTEL PENTIUM GOLD G7400
26211;PROCESADOR;1597427;PROCESADOR: INTEL CORE I9-12900
26211;PROCESADOR;1597428;PROCESADOR: INTEL CORE I5-12600
26211;PROCESADOR;1597429;PROCESADOR: INTEL CORE I3-12300
26211;PROCESADOR;1597430;PROCESADOR: AMD RYZEN 3 5300GE
26211;PROCESADOR;1597431;PROCESADOR: AMD RYZEN 3 PRO 4350G
26211;PROCESADOR;1597432;PROCESADOR: INTEL CORE I7-1165G7
26211;PROCESADOR;1597433;PROCESADOR: INTEL CORE I5-10400F
26211;PROCESADOR;1597434;PROCESADOR: INTEL CORE I5-1135G7
26211;PROCESADOR;1597435;PROCESADOR: AMD RYZEN 7 PRO 4750G
26211;PROCESADOR;1597436;PROCESADOR: AMD RYZEN 7 5800X
26211;PROCESADOR;1597437;PROCESADOR: AMD RYZEN 5 PRO 4650G
