# Exportado el: 2025-06-02 08:20:37
carId;carVal;valId;valVal
26230;PROCESADOR;1661148;PROCESADOR: INTEL CORE I3-6300T
26230;PROCESADOR;1661149;PROCESADOR: INTEL CORE I5-4460
26230;PROCESADOR;1661150;PROCESADOR: INTEL CORE I5-4590S
26230;PROCESADOR;1661151;PROCESADOR: INTEL CORE I5-3470S
26230;PROCESADOR;1661152;PROCESADOR: INTEL CORE I5-4440S
26230;PROCESADOR;1661153;PROCESADOR: INTEL CORE I5-4570S
26230;PROCESADOR;1661154;PROCESADOR: INTEL CORE I3-7100
26230;PROCESADOR;1661155;PROCESADOR: INTEL CORE I5-7400
26230;PROCESADOR;1661156;PROCESADOR: INTEL CORE I5-6300U
26230;PROCESADOR;1661157;PROCESADOR: INTEL CORE I7-7700T
26230;PROCESADOR;1661158;PROCESADOR: INTEL CORE I5 7500T
26230;PROCESADOR;1661159;PROCESADOR: INTEL CORE I5-4690S
26230;PROCESADOR;1661160;PROCESADOR: INTEL CORE I3-4160
26230;PROCESADOR;1661161;PROCESADOR: INTEL CORE I5-6500
26230;PROCESADOR;1661162;PROCESADOR: INTEL CORE I3-2120
26230;PROCESADOR;1661163;PROCESADOR: INTEL CORE I5-4460S
26230;PROCESADOR;1661164;PROCESADOR: INTEL CORE I5-6600T
26230;PROCESADOR;1661165;PROCESADOR: INTEL XEON E3-1226 V3
26230;PROCESADOR;1661166;PROCESADOR: INTEL CORE I3-3240
26230;PROCESADOR;1661167;PROCESADOR: INTEL CORE I5-6600
26230;PROCESADOR;1661168;PROCESADOR: INTEL XEON E3-1245 V5
26230;PROCESADOR;1661169;PROCESADOR: AMD E2-7110
26230;PROCESADOR;1661170;PROCESADOR: AMD E1-2500
26230;PROCESADOR;1661171;PROCESADOR: INTEL CORE I3-4130
26230;PROCESADOR;1661172;PROCESADOR: AMD E2-9000
26230;PROCESADOR;1661173;PROCESADOR: INTEL CORE I5-9500
26230;PROCESADOR;1661174;PROCESADOR: INTEL CORE I7-9700
26230;PROCESADOR;1661175;PROCESADOR: INTEL CORE I3-8450K
26230;PROCESADOR;1661176;PROCESADOR: INTEL CORE I3-8300
26230;PROCESADOR;1661177;PROCESADOR: INTEL CORE I5-8400T
26230;PROCESADOR;1661178;PROCESADOR: INTEL CORE I5-8500
26230;PROCESADOR;1661179;PROCESADOR: INTEL CORE I5-8250U
26230;PROCESADOR;1661180;PROCESADOR: INTEL CORE I3-8100U
26230;PROCESADOR;1661181;PROCESADOR: INTEL CORE I3 8130U
26230;PROCESADOR;1661182;PROCESADOR: INTEL CELERON N4100
26230;PROCESADOR;1661183;PROCESADOR: INTEL CORE I3-7100U
26230;PROCESADOR;1661184;PROCESADOR: INTEL CORE I7-8700T
26230;PROCESADOR;1661185;PROCESADOR: INTEL CORE I5-8500T
26230;PROCESADOR;1661187;PROCESADOR: INTEL CORE I5-7200U
26230;PROCESADOR;1661188;PROCESADOR: INTEL CELERON N3450 QUAD CORE
26230;PROCESADOR;1661189;PROCESADOR: INTEL CORE I7-8700
26230;PROCESADOR;1661190;PROCESADOR: INTEL CELERON J1900
26230;PROCESADOR;1661191;PROCESADOR: INTEL CORE I3-9100T
26230;PROCESADOR;1661192;PROCESADOR: INTEL CORE I3-9100
26230;PROCESADOR;1661193;PROCESADOR: INTEL CORE I5-9400
26230;PROCESADOR;1661194;PROCESADOR: INTEL CORE I7-10700T
26230;PROCESADOR;1661195;PROCESADOR: AMD RYZEN 5 3500U
26230;PROCESADOR;1661196;PROCESADOR: AMD RYZEN 3 3250U
26230;PROCESADOR;1661197;PROCESADOR: INTEL CORE I5-10600
26230;PROCESADOR;1661198;PROCESADOR: INTEL CORE I7-10700
26230;PROCESADOR;1661199;PROCESADOR: INTEL CORE I7-9700T
26230;PROCESADOR;1661200;PROCESADOR: INTEL CORE I5-9500T
26230;PROCESADOR;1661201;PROCESADOR: INTEL CORE I5-4590
26230;PROCESADOR;1661202;PROCESADOR: INTEL CORE I5-6400T
26230;PROCESADOR;1661203;PROCESADOR: INTEL CORE I3-6100T
26230;PROCESADOR;1661204;PROCESADOR: INTEL PENTIUM G4500T
26230;PROCESADOR;1661205;PROCESADOR: AMD A8 PRO-8650B
26230;PROCESADOR;1661206;PROCESADOR: INTEL CORE I3-4330T
26230;PROCESADOR;1661207;PROCESADOR: AMD E1-1500
26230;PROCESADOR;1661208;PROCESADOR: INTEL XEON E3-1246 V3
26230;PROCESADOR;1661209;PROCESADOR: INTEL CELERON G3900T
26230;PROCESADOR;1661210;PROCESADOR: INTEL PENTIUM J2900
26230;PROCESADOR;1661211;PROCESADOR: INTEL CORE I5-4570T
26230;PROCESADOR;1661212;PROCESADOR: INTEL CORE I5-4670S
26230;PROCESADOR;1661213;PROCESADOR: INTEL CELERON 847
26230;PROCESADOR;1661214;PROCESADOR: INTEL CORE I3-6100
26230;PROCESADOR;1661215;PROCESADOR: INTEL CORE I5-4590T
26230;PROCESADOR;1661216;PROCESADOR: INTEL CORE I5-6500T
26230;PROCESADOR;1661217;PROCESADOR: AMD A4 PRO-7350B
26230;PROCESADOR;1661218;PROCESADOR: INTEL CORE I7-1255U
26230;PROCESADOR;1661219;PROCESADOR: INTEL CORE I5-7500
26230;PROCESADOR;1661220;PROCESADOR: INTEL CORE I7-7700
26230;PROCESADOR;1661221;PROCESADOR: INTEL XEON E3-1270 V5
26230;PROCESADOR;1661222;PROCESADOR: INTEL CELERON J2900
26230;PROCESADOR;1661223;PROCESADOR: AMD A10 PRO-7800B
26230;PROCESADOR;1661224;PROCESADOR: AMD A8 PRO-7600B
26230;PROCESADOR;1661225;PROCESADOR: INTEL CORE I7-6700T
26230;PROCESADOR;1661226;PROCESADOR: AMD A4 PRO-8350B
26230;PROCESADOR;1661227;PROCESADOR: INTEL CORE I5-4430S
26230;PROCESADOR;1661228;PROCESADOR: INTEL CORE I3-4360T
26230;PROCESADOR;1661229;PROCESADOR: INTEL PENTIUM G4400T
