ID_Caracteristica,Nombre_Caracteristica,ID_Valor,Nombre_Valor
26211,"PROCESADOR",1597624,"PROCESADOR: INTEL CORE I7-7700T"
26211,"PROCESADOR",1597626,"PROCESADOR: INTEL CORE I9-9900"
26211,"PROCESADOR",1597631,"PROCESADOR: INTEL CORE I9-9900K"
26211,"PROCESADOR",1597632,"PROCESADOR: AMD RYZEN 7 PRO 2700"
26211,"PROCESADOR",1597633,"PROCESADOR: INTEL CORE I7-9700K"
26211,"PROCESADOR",1597639,"PROCESADOR: INTEL CORE I9-9980HK"
26211,"PROCESADOR",1597640,"PROCESADOR: INTEL CORE I7-10710U"
26211,"PROCESADOR",1597643,"PROCESADOR: INTEL CORE I7-10700F"
26211,"PROCESADOR",1597644,"PROCESADOR: INTEL CORE I7-10700"
26211,"PROCESADOR",1597645,"PROCESADOR: INTEL CORE I7-9700F"
26211,"PROCESADOR",1597648,"PROCESADOR: INTEL CORE I7-10700T"
26211,"PROCESADOR",1597652,"PROCESADOR: INTEL CORE I9-10900T"
26211,"PROCESADOR",1597657,"PROCESADOR: AMD Ryzen™ 5 4600G"
26211,"PROCESADOR",1597660,"PROCESADOR: INTEL CORE I7-10700K"
26211,"PROCESADOR",1597661,"PROCESADOR: INTEL CORE I9-10900K"
26211,"PROCESADOR",1597662,"PROCESADOR: INTEL CORE I9-10900X"
26211,"PROCESADOR",1597663,"PROCESADOR: INTEL CORE I9-10900"
26211,"PROCESADOR",1597664,"PROCESADOR: INTEL CORE I9-10920X"
26211,"PROCESADOR",1597665,"PROCESADOR: INTEL CORE I9-10980XE"
26211,"PROCESADOR",1597667,"PROCESADOR: INTEL CORE I9-10900F"
26211,"PROCESADOR",1597668,"PROCESADOR: INTEL PENTIUM G6400 GOLD"
26211,"PROCESADOR",1597670,"PROCESADOR: AMD RYZEN 7 5700GE"
26211,"PROCESADOR",1597674,"PROCESADOR: INTEL CORE I7-8665U"
26211,"PROCESADOR",1597677,"PROCESADOR: INTEL CORE i9-11900"
26211,"PROCESADOR",1597678,"PROCESADOR: INTEL CORE i7-11700K"
26211,"PROCESADOR",1597679,"PROCESADOR: INTEL CORE i7-11700KF"
26211,"PROCESADOR",1597681,"PROCESADOR: INTEL CORE i7-11700F"
26211,"PROCESADOR",1597683,"PROCESADOR: INTEL PENTIUM G5420 GOLD"
26211,"PROCESADOR",1597687,"PROCESADOR: INTEL CORE I7-4770S"
26211,"PROCESADOR",1597690,"PROCESADOR: AMD FX-6350"
26211,"PROCESADOR",1597691,"PROCESADOR: INTEL PENTIUM G2020"
26211,"PROCESADOR",1597693,"PROCESADOR: INTEL CORE I7-5500U"
26211,"PROCESADOR",1597694,"PROCESADOR: AMD A8 PRO-8650B"
26211,"PROCESADOR",1597697,"PROCESADOR: INTEL PENTIUM G4500"
26211,"PROCESADOR",1597698,"PROCESADOR: INTEL CORE I7-3770"
26211,"PROCESADOR",1597699,"PROCESADOR: AMD A10-7800B"
26211,"PROCESADOR",1597700,"PROCESADOR: INTEL CORE I7-4820K"
26211,"PROCESADOR",1597701,"PROCESADOR: INTEL CORE I7-4670"
26211,"PROCESADOR",1597702,"PROCESADOR: AMD A10 PRO-7850B"
26211,"PROCESADOR",1597704,"PROCESADOR: AMD E1-2100"
26211,"PROCESADOR",1597706,"PROCESADOR: AMD ATHLON 5350"
26211,"PROCESADOR",1597709,"PROCESADOR: INTEL CORE I7-3770S"
26211,"PROCESADOR",1597710,"PROCESADOR: INTEL XEON E3-1241 V3"
26211,"PROCESADOR",1597713,"PROCESADOR: INTEL CORE I7-4771"
26211,"PROCESADOR",1597714,"PROCESADOR: INTEL CORE I7-3930K"
26211,"PROCESADOR",1597716,"PROCESADOR: INTEL CORE I7-6700K"
26211,"PROCESADOR",1597718,"PROCESADOR: INTEL CORE I7-4785T"
26211,"PROCESADOR",1597719,"PROCESADOR: INTEL CORE I7-6800K"
26211,"PROCESADOR",1597720,"PROCESADOR: AMD A10-5800B"
26211,"PROCESADOR",1597722,"PROCESADOR: AMD A8-7600"
26211,"PROCESADOR",1597724,"PROCESADOR: INTEL CORE I7-4790K"
26211,"PROCESADOR",1597731,"PROCESADOR: AMD FX-8350"
26211,"PROCESADOR",1597734,"PROCESADOR: AMD A6-7400K"
26211,"PROCESADOR",1597735,"PROCESADOR: AMD A8 PRO-7600B"
26211,"PROCESADOR",1597740,"PROCESADOR: AMD A12 PRO-9800"
26211,"PROCESADOR",1597741,"PROCESADOR: AMD A10 PRO-9700"
26211,"PROCESADOR",1597742,"PROCESADOR: INTEL CORE I7-7700"
26211,"PROCESADOR",1597743,"PROCESADOR: INTEL CORE I7-12700"
26211,"PROCESADOR",1597745,"PROCESADOR: AMD RYZEN 9 PRO 3900"
26211,"PROCESADOR",1597746,"PROCESADOR: AMD RYZEN 7 PRO 3900"
26211,"PROCESADOR",1597749,"PROCESADOR: INTEL CORE I7-9700KF"
26211,"PROCESADOR",1597750,"PROCESADOR: AMD RYZEN 7 3800X"
26211,"PROCESADOR",1597751,"PROCESADOR: INTEL CORE I7-8565U"
26211,"PROCESADOR",1597753,"PROCESADOR: AMD RYZEN 7 PRO 3700"
26211,"PROCESADOR",1597759,"PROCESADOR: AMD ATHLON PRO 300GE"
26211,"PROCESADOR",1597764,"PROCESADOR: INTEL CORE I7-12700K"
26211,"PROCESADOR",1597765,"PROCESADOR: INTEL CORE I7-12700KF"
26211,"PROCESADOR",1597766,"PROCESADOR: INTEL CORE I9-12900K"
26211,"PROCESADOR",1597767,"PROCESADOR: INTEL CORE I9-12900KF"
26211,"PROCESADOR",2029979,"PROCESADOR: INTEL CORE I7-13700T"
26211,"PROCESADOR",1744490,"PROCESADOR: INTEL CORE I7-13700KF"
26211,"PROCESADOR",1744492,"PROCESADOR: INTEL CORE I9-13900F"
26211,"PROCESADOR",2564532,"PROCESADOR: INTEL CORE I7-14700"
26211,"PROCESADOR",1596948,"PROCESADOR: AMD GX-212JC"
26211,"PROCESADOR",1596951,"PROCESADOR: AMD GX-209JA"
26211,"PROCESADOR",1596952,"PROCESADOR: AMD A6 PRO-8500B"
26211,"PROCESADOR",1596957,"PROCESADOR: INTEL ATOM E3815"
26211,"PROCESADOR",1596958,"PROCESADOR: INTEL PENTIUM G4400T"
26211,"PROCESADOR",1596964,"PROCESADOR: INTEL CORE I7-4765T"
26211,"PROCESADOR",1596968,"PROCESADOR: AMD A8 PRO-8600B"
26211,"PROCESADOR",1596970,"PROCESADOR: AMD A12 PRO-8800B"
26211,"PROCESADOR",1596972,"PROCESADOR: INTEL CORE I7-4600U"
26211,"PROCESADOR",1596973,"PROCESADOR: AMD GX-415GA"
26211,"PROCESADOR",1596974,"PROCESADOR: AMD GX-420CA"
26211,"PROCESADOR",1596975,"PROCESADOR: AMD A4 PRO-7350B"
26211,"PROCESADOR",1596976,"PROCESADOR: AMD STEPPE EAGLE SOC QUAD CORE"
26211,"PROCESADOR",1596977,"PROCESADOR: INTEL ATOM X5-Z8350 QUAD CORE"
26211,"PROCESADOR",1596980,"PROCESADOR: INTEL CORE I7-8705G"
26211,"PROCESADOR",1596986,"PROCESADOR: INTEL CORE I7-8559U"
26211,"PROCESADOR",1596991,"PROCESADOR: AMD A4-9120C"
26211,"PROCESADOR",3777911,"PROCESADOR: INTEL CORE ULTRA 5 245"
26211,"PROCESADOR",3777916,"PROCESADOR: AMD RYZEN 7 9700X"
26211,"PROCESADOR",3777918,"PROCESADOR: AMD RYZEN 9 9900X"
26211,"PROCESADOR",3777920,"PROCESADOR: AMD RYZEN 9 9950X"
26211,"PROCESADOR",3777914,"PROCESADOR: INTEL CORE ULTRA 9 285"
26211,"PROCESADOR",3777904,"PROCESADOR: INTEL CORE ULTRA 5 225"
26211,"PROCESADOR",2564534,"PROCESADOR: INTEL CORE I9-14900"
26211,"PROCESADOR",3777912,"PROCESADOR: INTEL CORE ULTRA 7 265"
26211,"PROCESADOR",1843484,"PROCESADOR: INTEL CORE I7-1270P"
26211,"PROCESADOR",1838417,"PROCESADOR: INTEL CORE I7-12700H"
26211,"PROCESADOR",1596933,"PROCESADOR: AMD A4-9120e"
26211,"PROCESADOR",1596941,"PROCESADOR: AMD A10 PRO-8700B"
26211,"PROCESADOR",1596942,"PROCESADOR: INTEL PENTIUM G3250T"
26211,"PROCESADOR",1597426,"PROCESADOR: INTEL PENTIUM GOLD G7400"
26211,"PROCESADOR",1597427,"PROCESADOR: INTEL CORE I9-12900"
26211,"PROCESADOR",1597432,"PROCESADOR: INTEL CORE I7-1165G7"
26211,"PROCESADOR",1597435,"PROCESADOR: AMD RYZEN 7 PRO 4750G"
26211,"PROCESADOR",1597436,"PROCESADOR: AMD RYZEN 7 5800X"
26211,"PROCESADOR",1597440,"PROCESADOR: AMD RYZEN 7 5700G"
26211,"PROCESADOR",1597442,"PROCESADOR: AMD RYZEN 7 5700X"
26211,"PROCESADOR",1597443,"PROCESADOR: AMD RYZEN 9 5900X"
26211,"PROCESADOR",1597444,"PROCESADOR: AMD E2-9000e"
26211,"PROCESADOR",1597445,"PROCESADOR: AMD RYZEN 7 PRO 5750GE"
26211,"PROCESADOR",1597446,"PROCESADOR: AMD RYZEN 7 PRO 5750G"
26211,"PROCESADOR",1597447,"PROCESADOR: AMD A6 PRO-9500"
26211,"PROCESADOR",1597449,"PROCESADOR INTEL COREI7-3610QE"
26211,"PROCESADOR",1597450,"PROCESADOR INTEL COREI7-6700TE"
26211,"PROCESADOR",1597451,"PROCESADOR INTEL COREI7-6820EQ"
26211,"PROCESADOR",1597453,"PROCESADOR INTEL QUARK SOC X1021"
26211,"PROCESADOR",1597455,"PROCESADOR: INTEL ATOM E3845"
26211,"PROCESADOR",1597456,"PROCESADOR: INTEL ATOM SOC E3845"
26211,"PROCESADOR",1597461,"PROCESADOR: INTEL CORE I7-6700TE"
26211,"PROCESADOR",1597462,"PROCESADOR: INTEL ATOM E3826 DUAL CORE"
26211,"PROCESADOR",1596943,"PROCESADOR: INTEL ATOM E3826"
26211,"PROCESADOR",1596944,"PROCESADOR: INTEL PENTIUM 3558U"
26211,"PROCESADOR",2627759,"PROCESADOR: AMD RYZEN 7 PRO 8700GE"
26211,"PROCESADOR",2627758,"PROCESADOR: AMD RYZEN 7 PRO 8700G"
26211,"PROCESADOR",1838413,"PROCESADOR: INTEL CORE I7-1260P"
26211,"PROCESADOR",4130155,"PROCESADOR: INTEL® CORE™ Ultra 5 225T"
26211,"PROCESADOR",4130157,"PROCESADOR: INTEL® CORE™ ULTRA 7 265T"
26211,"PROCESADOR",4130154,"PROCESADOR: AMD Ryzen 7 250"
26211,"PROCESADOR",3138093,"PROCESADOR: INTEL CORE ULTRA 5 245KF"
26211,"PROCESADOR",3138095,"PROCESADOR: INTEL CORE ULTRA 7 265KF"
26211,"PROCESADOR",3138094,"PROCESADOR: INTEL CORE ULTRA 7 265K"
26211,"PROCESADOR",3777910,"PROCESADOR: INTEL CORE ULTRA 5 235"
26211,"PROCESADOR",2627775,"PROCESADOR: INTEL CORE I7-14700F"
26211,"PROCESADOR",2746973,"PROCESADOR: INTEL CORE I7-14700T"
26211,"PROCESADOR",3927393,"PROCESADOR: INTEL CORE I7-13620H"
26211,"PROCESADOR",3927359,"PROCESADOR: INTEL CORE ULTRA 7 265F"
26211,"PROCESADOR",2506985,"PROCESADOR: INTEL CORE I7-14700KF"
26211,"PROCESADOR",1804134,"PROCESADOR: INTEL CORE I9-13900"
26211,"PROCESADOR",2774498,"PROCESADOR: AMD RYZEN 7 8700G"
26211,"PROCESADOR",1803256,"PROCESADOR: INTEL CORE I9-12900F"
26211,"PROCESADOR",1722218,"PROCESADOR: INTEL CORE I7-13700K"
26211,"PROCESADOR",3138091,"PROCESADOR: INTEL CORE ULTRA 5 245K"
26212,"RAM",1597770,"RAM: 32 GB DDR5 4800 300 MHz"
26212,"RAM",1597771,"RAM: 16 GB DDR5 4800"
26212,"RAM",1597772,"RAM: 4 GB DDR4 2933 366 MHz"
26212,"RAM",1597773,"RAM: 4 GB DDR5 4800 600 MHz"
26212,"RAM",1597774,"RAM: 8 GB DDR5 4800 600 MHz"
26212,"RAM",1597775,"RAM: 128 GB DDR5 4800 600 MHz"
26212,"RAM",1597776,"RAM: 32 GB DDR4 2933 366 MHz"
26212,"RAM",1597777,"RAM: 12 GB DDR4 3200 400 MHz"
26212,"RAM",1597778,"RAM: 16 GB DDR5 4800 300 MHz"
26212,"RAM",1597779,"RAM: 8 GB DDR5 4800 300 MHz"
26212,"RAM",1597780,"RAM: 16 GB DDR5 4400 MHz"
26212,"RAM",1597781,"RAM: 8 GB DDR5 4400 MHz"
26212,"RAM",1597782,"RAM: 32 GB DDR5 4400 MHz"
26212,"RAM",1597783,"RAM: 128 GB DDR4 2666 333 MHz"
26212,"RAM",1597784,"RAM: 4 GB DDR4 3200 400 MHz"
26212,"RAM",1597785,"RAM: 8 GB DDR4 3200 400 MHz"
26212,"RAM",1597786,"RAM: 128 GB DDR4 3200 400 MHz"
26212,"RAM",1597787,"RAM: 8 GB DDR4 2933 366 MHZ"
26212,"RAM",1597788,"RAM: 16 GB DDR4 2933 366 MHz"
26212,"RAM",1597789,"RAM: 64 GB DDR4 3200 400 MHz"
26212,"RAM",1597790,"RAM: 16 GB DDR4 3200 400 MHz"
26212,"RAM",1597791,"RAM: 32 GB DDR4 3200 400 MHz"
26212,"RAM",1597792,"RAM: 64 GB DDR4 2666 333 MHz"
26212,"RAM",1597793,"RAM: 4 GB DDR4 2666 333 MHz"
26212,"RAM",1597794,"RAM: 32 GB DDR4 2666 333 MHz"
26212,"RAM",1597795,"RAM: 64 GB DDR4 2133 266 MHz"
